date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:26	2217/2217	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226883d1e7-8a9%22	https://dunetrektours.com/wp-content/themes/triply/assets/fonts/slick.woff	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/themes/triply/assets/fonts/slick.woff	(from https://dunetrektours.com/wp-content/themes/triply/style.css?ver=2.3.9)
10:34:27	2083/2083	---M--	200	added ('OK')	application/octet-stream	etag:%226883d1e7-823%22	https://dunetrektours.com/wp-content/themes/triply/assets/fonts/slick.ttf	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/themes/triply/assets/fonts/slick.ttf	(from https://dunetrektours.com/wp-content/themes/triply/style.css?ver=2.3.9)
10:34:27	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226883d1e8-868%22	https://dunetrektours.com/wp-content/themes/triply/assets/fonts/slick.svg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/themes/triply/assets/fonts/slick.svg	(from https://dunetrektours.com/wp-content/themes/triply/style.css?ver=2.3.9)
10:34:27	67576/67576	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226883d1e7-107f8%22	https://dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.eot	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.eot	(from https://dunetrektours.com/wp-content/themes/triply/style.css?ver=2.3.9)
10:34:27	67576/67576	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226883d1e7-107f8%22	https://dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.eot?	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9d41d.eot	(from https://dunetrektours.com/wp-content/themes/triply/style.css?ver=2.3.9)
10:34:28	41516/41516	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226883d1e7-a22c%22	https://dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.woff	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.woff	(from https://dunetrektours.com/wp-content/themes/triply/style.css?ver=2.3.9)
10:34:28	67372/67372	---M--	200	added ('OK')	application/octet-stream	etag:%226883d1e7-1072c%22	https://dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.ttf	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.ttf	(from https://dunetrektours.com/wp-content/themes/triply/style.css?ver=2.3.9)
10:34:28	557876/557876	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226883d1e7-88334%22	https://dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.svg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/themes/triply/assets/fonts/icons/triply-icon-2.3.9.svg	(from https://dunetrektours.com/wp-content/themes/triply/style.css?ver=2.3.9)
10:34:28	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269b1720e-25004%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:29	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269b1720e-25004%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:29	81612/81612	---M--	200	added ('OK')	application/font-woff2	etag:%2269b1720e-13ecc%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:29	97804/97804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2269b1720e-17e0c%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:30	151368/151368	---M--	200	added ('OK')	application/octet-stream	etag:%2269b1720e-24f48%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:30	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269b1720e-b6ea7%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:30	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269b1720e-84f2%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:30	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269b1720e-84f2%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:30	13276/13276	---M--	200	added ('OK')	application/font-woff2	etag:%2269b1720e-33dc%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:31	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2269b1720e-3f94%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:31	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%2269b1720e-83c8%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:31	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269b1720e-2354a%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:31	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269b1720e-31916%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:31	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2269b1720e-31916%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:32	78196/78196	---M--	200	added ('OK')	application/font-woff2	etag:%2269b1720e-13174%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:32	101652/101652	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2269b1720e-18d14%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:32	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%2269b1720e-317f8%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:33	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269b1720e-e05cf%22	https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://dunetrektours.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.35.7)
10:34:33	320536/320536	---M--	200	added ('OK')	image/jpeg	etag:%226883d1c4-4e418%22	https://dunetrektours.com/wp-content/uploads/2024/08/il-vagabiondo-vfcIM4WVYQA-unsplash-scaled.jpg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/08/il-vagabiondo-vfcIM4WVYQA-unsplash-scaled.jpg	(from https://dunetrektours.com/wp-content/uploads/elementor/css/post-7482.css?ver=1773250314)
10:34:33	36610/36610	---M--	200	added ('OK')	image/png	etag:%226883d1c3-8f02%22	https://dunetrektours.com/wp-content/uploads/2022/09/h5_deco-1.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2022/09/h5_deco-1.png	(from https://dunetrektours.com/wp-content/uploads/elementor/css/post-7482.css?ver=1773250314)
10:34:33	22552/22552	---M--	200	added ('OK')	image/png	etag:%226883d1b5-5818%22	https://dunetrektours.com/wp-content/uploads/2022/09/h5_deco-2.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2022/09/h5_deco-2.png	(from https://dunetrektours.com/wp-content/uploads/elementor/css/post-7482.css?ver=1773250314)
10:34:33	41757/41757	---M--	200	added ('OK')	image/png	etag:%226883d1b7-a31d%22	https://dunetrektours.com/wp-content/uploads/2022/09/h1_deco-3.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2022/09/h1_deco-3.png	(from https://dunetrektours.com/wp-content/uploads/elementor/css/post-7482.css?ver=1773250314)
10:34:33	212712/212712	---M--	200	added ('OK')	image/jpeg	etag:%226883d1b9-33ee8%22	https://dunetrektours.com/wp-content/uploads/2024/08/sergey-pesterev-dnLmApcmNHg-unsplash-1536x1025.jpg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/08/sergey-pesterev-dnLmApcmNHg-unsplash-1536x1025.jpg	(from https://dunetrektours.com/wp-content/uploads/elementor/css/post-7482.css?ver=1773250314)
10:34:34	36471/36471	---M--	200	added ('OK')	image/jpeg	etag:%226883d1ba-8e77%22	https://dunetrektours.com/wp-content/uploads/2022/09/h5_bg-3.jpg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2022/09/h5_bg-3.jpg	(from https://dunetrektours.com/wp-content/uploads/elementor/css/post-7482.css?ver=1773250314)
10:34:34	11473/11473	---M--	200	added ('OK')	image/png	etag:%226883d1be-2cd1%22	https://dunetrektours.com/wp-content/uploads/2020/11/home4_deco-2.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2020/11/home4_deco-2.png	(from https://dunetrektours.com/wp-content/uploads/elementor/css/post-496.css?ver=1773247685)
10:34:34	9171/9171	---M--	200	added ('OK')	image/png	etag:%226883d1c8-23d3%22	https://dunetrektours.com/wp-content/uploads/2020/11/home4_deco-3.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2020/11/home4_deco-3.png	(from https://dunetrektours.com/wp-content/uploads/elementor/css/post-496.css?ver=1773247685)
10:34:35	201/201	---M--	200	added ('OK')	image/png	etag:%2269b17288-c9%22	https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.1)
10:34:35	160/160	---M--	200	added ('OK')	image/png	etag:%2269b17288-a0%22	https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.1)
10:34:35	158/158	---M--	200	added ('OK')	image/png	etag:%2269b17288-9e%22	https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.1)
10:34:35	148/148	---M--	200	added ('OK')	image/png	etag:%2269b17288-94%22	https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.1)
10:34:36	257/257	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269b17288-101%22	https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://dunetrektours.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.8.1)
10:34:37	2220/2220	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Mar%202026%2009:34:36%20GMT	https://dunetrektours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdunetrektours.com%2Fdestinations-2%2F	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/oembed/1.0/embed77a5.json	(from https://dunetrektours.com/destinations-2/)
10:34:39	2369/2369	---MCZ	200	added ('OK')	text/xml	date:Tue,%2017%20Mar%202026%2009:34:38%20GMT	https://dunetrektours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdunetrektours.com%2Fdestinations-2%2F&format=xml	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/oembed/1.0/embeda39e	(from https://dunetrektours.com/destinations-2/)
10:34:39	148/148	---MCZ	200	added ('OK')	text/css	etag:W/%226970fe30-94%22	https://dunetrektours.com/wp-content/plugins/omnisend/styles/site-styles.css?1773740026&ver=1.7.9	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/omnisend/styles/site-styles088a.css	(from https://dunetrektours.com/destinations-2/)
10:34:39	24873/24873	---MCZ	200	added ('OK')	text/css	etag:W/%2269b1cdbe-6129%22	https://dunetrektours.com/wp-content/uploads/elementor/css/post-3139.css?ver=1773260222	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/elementor/css/post-31391a5c.css	(from https://dunetrektours.com/destinations-2/)
10:34:41	20862/20862	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Mar%202026%2009:34:40%20GMT	https://dunetrektours.com/wp-json/wp/v2/pages/3139	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/wp/v2/pages/3139.json	(from https://dunetrektours.com/destinations-2/)
10:34:41	3442/3442	---M--	200	added ('OK')	image/jpeg	etag:%2268864708-d72%22	https://dunetrektours.com/wp-content/uploads/elementor/thumbs/shutterstock_1844799898_Taghazout_maroc-min.1920x0_q85_format-jpg-r9ai4pqnvi0ewlxc1ig2xrr8rt1k212ddc19zygf0k.jpg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/elementor/thumbs/shutterstock_1844799898_Taghazout_maroc-min.1920x0_q85_format-jpg-r9ai4pqnvi0ewlxc1ig2xrr8rt1k212ddc19zygf0k.jpg	(from https://dunetrektours.com/destinations-2/)
10:34:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Mar%202026%2009:34:42%20GMT	https://dunetrektours.com/?p=3139	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/index40ea.html	(from https://dunetrektours.com/destinations-2/)
10:34:45	140863/140863	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Mar%202026%2009:34:43%20GMT	https://dunetrektours.com/destinations-2/844-1755-44411	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/destinations-2/844-1755-44411	(from https://dunetrektours.com/destinations-2/)
10:34:46	2176/2176	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Mar%202026%2009:34:45%20GMT	https://dunetrektours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdunetrektours.com%2Ftrek%2F	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/oembed/1.0/embed1fb5.json	(from https://dunetrektours.com/trek/)
10:34:48	2325/2325	---MCZ	200	added ('OK')	text/xml	date:Tue,%2017%20Mar%202026%2009:34:47%20GMT	https://dunetrektours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdunetrektours.com%2Ftrek%2F&format=xml	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/oembed/1.0/embedd14c	(from https://dunetrektours.com/trek/)
10:34:48	148/148	---MCZ	200	added ('OK')	text/css	etag:W/%226970fe30-94%22	https://dunetrektours.com/wp-content/plugins/omnisend/styles/site-styles.css?1773740030&ver=1.7.9	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/omnisend/styles/site-stylesbce0.css	(from https://dunetrektours.com/trek/)
10:34:48	8205/8205	---MCZ	200	added ('OK')	text/css	etag:W/%2269b1cd55-200d%22	https://dunetrektours.com/wp-content/uploads/elementor/css/post-11315.css?ver=1773260117	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/elementor/css/post-11315e72c.css	(from https://dunetrektours.com/trek/)
10:34:50	21609/21609	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Mar%202026%2009:34:49%20GMT	https://dunetrektours.com/wp-json/wp/v2/pages/11315	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/wp/v2/pages/11315.json	(from https://dunetrektours.com/trek/)
10:34:50	103308/103308	---M--	200	added ('OK')	image/webp	etag:%226883d1b9-1938c%22	https://dunetrektours.com/wp-content/uploads/2024/11/tobkal-image--1024x678.webp	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/11/tobkal-image--1024x678.webp	(from https://dunetrektours.com/trek/)
10:34:50	444590/444590	---M--	200	added ('OK')	image/webp	etag:%226883d1c3-6c8ae%22	https://dunetrektours.com/wp-content/uploads/2024/11/djbel-saghru-.webp	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/11/djbel-saghru-.webp	(from https://dunetrektours.com/trek/)
10:34:51	194108/194108	---M--	200	added ('OK')	image/webp	etag:%226883d1c1-2f63c%22	https://dunetrektours.com/wp-content/uploads/2024/11/rose-valley-ouarzazate-1024x684.webp	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/11/rose-valley-ouarzazate-1024x684.webp	(from https://dunetrektours.com/trek/)
10:34:52	221618/221618	---M--	200	added ('OK')	image/webp	etag:%226883d1b6-361b2%22	https://dunetrektours.com/wp-content/uploads/2024/11/jbel-mgoune.webp	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/11/jbel-mgoune.webp	(from https://dunetrektours.com/trek/)
10:34:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Mar%202026%2009:34:51%20GMT	https://dunetrektours.com/?p=11315	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/index2eda.html	(from https://dunetrektours.com/trek/)
10:34:56	160903/160903	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Mar%202026%2009:34:54%20GMT	https://dunetrektours.com/trek/4-day-toubkal-trek/	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/trek/4-day-toubkal-trek/index.html	(from https://dunetrektours.com/trek/)
10:34:57	177718/177718	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Mar%202026%2009:34:56%20GMT	https://dunetrektours.com/trek/Jebel-Saghro-Trek/	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/trek/Jebel-Saghro-Trek/index.html	(from https://dunetrektours.com/trek/)
10:34:58	162976/162976	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Mar%202026%2009:34:57%20GMT	https://dunetrektours.com/trek/Rose-Valley-trek/	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/trek/Rose-Valley-trek/index.html	(from https://dunetrektours.com/trek/)
10:34:59	140863/140863	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Mar%202026%2009:34:57%20GMT	https://dunetrektours.com/trek/844-1755-44411	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/trek/844-1755-44411	(from https://dunetrektours.com/trek/)
10:35:00	161371/161371	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Mar%202026%2009:34:58%20GMT	https://dunetrektours.com/trek/Mount-mgoun-trek/	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/trek/Mount-mgoun-trek/index.html	(from https://dunetrektours.com/trek/)
10:35:01	2216/2216	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Mar%202026%2009:35:00%20GMT	https://dunetrektours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdunetrektours.com%2Fone-day-trip%2F	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/oembed/1.0/embed02a5.json	(from https://dunetrektours.com/one-day-trip/)
10:35:02	2365/2365	---MCZ	200	added ('OK')	text/xml	date:Tue,%2017%20Mar%202026%2009:35:01%20GMT	https://dunetrektours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdunetrektours.com%2Fone-day-trip%2F&format=xml	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/oembed/1.0/embedd873	(from https://dunetrektours.com/one-day-trip/)
10:35:02	148/148	---MCZ	200	added ('OK')	text/css	etag:W/%226970fe30-94%22	https://dunetrektours.com/wp-content/plugins/omnisend/styles/site-styles.css?1773736291&ver=1.7.9	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/plugins/omnisend/styles/site-stylese741.css	(from https://dunetrektours.com/one-day-trip/)
10:35:02	12824/12824	---MCZ	200	added ('OK')	text/css	etag:W/%2269b1cd76-3218%22	https://dunetrektours.com/wp-content/uploads/elementor/css/post-11313.css?ver=1773260150	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/elementor/css/post-11313a5e8.css	(from https://dunetrektours.com/one-day-trip/)
10:35:09	43292/43292	---MCZ	200	added ('OK')	application/json	date:Tue,%2017%20Mar%202026%2009:35:08%20GMT	https://dunetrektours.com/wp-json/wp/v2/pages/11313	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-json/wp/v2/pages/11313.json	(from https://dunetrektours.com/one-day-trip/)
10:35:09	93722/93722	---M--	200	added ('OK')	image/webp	etag:%226883d1c9-16e1a%22	https://dunetrektours.com/wp-content/uploads/2024/11/imlil-valley.webp	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/11/imlil-valley.webp	(from https://dunetrektours.com/one-day-trip/)
10:35:09	77694/77694	---M--	200	added ('OK')	image/webp	etag:%226883d1be-12f7e%22	https://dunetrektours.com/wp-content/uploads/2024/11/Pasted-image.webp	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/11/Pasted-image.webp	(from https://dunetrektours.com/one-day-trip/)
10:35:10	164527/164527	---M--	200	added ('OK')	image/jpeg	etag:%226883d1c1-282af%22	https://dunetrektours.com/wp-content/uploads/2024/08/toa-heftiba-pcbSQTQr2-I-unsplash-1024x683.jpg	C:/My%20Web%20Sites/dunetrektours/dunetrektours.com/wp-content/uploads/2024/08/toa-heftiba-pcbSQTQr2-I-unsplash-1024x683.jpg	(from https://dunetrektours.com/one-day-trip/)
